Artikelnr;acc_name;Gesamtnr;row;ausg_nr;beznr_komm;relative_date;quality
25;Chamster;1;1;1;9999;2016-07-09 13:52;7
25;fritz;2;2;1;1;2016-07-09 13:52;1
25;Schland;3;1;3;9999;2016-07-09 13:43;7
