Artikelnr;acc_name;Gesamtnr;row;ausg_nr;beznr_komm;relative_date;text
22;NHEO;1;1;1;9999;2016-01-20 22:54;
22;cuibono;2;1;2;9999;2016-01-21 08:40;
22;civis42;3;1;3;9999;2016-01-21 09:48;
22;Deutschertroll;4;1;4;9999;2016-01-21 09:52;
