Artikelnr;acc_name;Gesamtnr;row;ausg_nr;beznr_komm;relative_date;text
7;Stranddistel;136;1;136;9999;2015-11-20 02:45;
7;Oberwiesel;137;2;136;136;2015-11-20 02:46;
7;Frei-Geistlicher Demokrat;138;2;136;136;2015-11-20 02:47;
7;alice_42;139;2;136;136;2015-11-20 02:48;
7;Paplast;140;2;136;136;2015-11-20 02:49;
7;Jane Blond;141;2;136;136;2015-11-20 02:50;
7;ChepCon;142;3;140;140;2015-11-20 02:51;
7;Paplast;143;4;142;142;2015-11-20 02:52;
7;ChepCon;144;5;143;143;2015-11-20 02:53;
7;Steklo;145;3;140;140;2015-11-20 02:54;
7;LJA;146;3;140;140;2015-11-20 02:55;
7;47_weiblich;147;6;144;144;2015-11-20 02:56;
7;47_weiblich;148;4;146;146;2015-11-20 02:57;
7;Daniele432;149;1;149;9999;2015-11-20 02:58;
7;Oberwiesel;150;2;149;149;2015-11-20 02:59;
7;in a galaxy far far away;151;3;150;150;2015-11-20 03:00;
7;O Cebreiro;152;2;149;149;2015-11-20 03:01;
7;Oberwiesel;153;4;151;151;2015-11-20 03:02;
7;The Diggler;154;1;154;9999;2015-11-20 03:03;
7;weltenbummler99;155;2;154;154;2015-11-20 03:04;
7;nOrTrOn;156;1;156;9999;2015-11-20 03:05;
7;47_weiblich;157;2;156;156;2015-11-20 03:06;
7;nOrTrOn;158;3;157;157;2015-11-20 03:07;
7;Donau-Damm-Jogger;159;1;159;9999;2015-11-20 03:08;
7;hdtv;160;2;159;159;2015-11-20 03:09;
7;Pfanni_on_fire;161;2;159;159;2015-11-20 03:10;
7;Donau-Damm-Jogger;162;3;161;161;2015-11-20 03:11;
7;Thorsten Droll;163;1;163;9999;2015-11-20 03:12;
7;Paplast;164;2;163;163;2015-11-20 03:13;
7;kompetenzfabrik;165;1;165;9999;2015-11-20 03:14;
7;hdtv;166;2;165;165;2015-11-20 03:15;
7;Rheindorf;167;2;165;165;2015-11-20 03:16;
7;47_weiblich;168;3;167;167;2015-11-20 03:17;
7;Milbona68;169;1;169;9999;2015-11-20 03:18;
7;alice_42;170;2;169;169;2015-11-20 03:19;
7;Shiva Gorakh;171;3;170;170;2015-11-20 03:20;
7;alice_42;172;4;171;171;2015-11-20 03:21;
7;Shiva Gorakh;173;5;172;172;2015-11-20 03:22;
7;alice_42;174;6;173;173;2015-11-20 03:23;
7;hubertus00;1751;2;98;98;2015-11-20 03:24;
7;hubertus00;1752;2;1751;1751;2015-11-20 03:25;
7;Chaneira;1761;1;1761;9999;2015-11-20 03:26;
7;Unideologisch;1762;1;1762;9999;2015-11-20 03:27;
7;Pfanni_on_fire;177;2;1762;1762;2015-11-20 03:28;
7;ChepCon;178;3;177;177;2015-11-20 03:29;
7;Unideologisch;179;3;177;177;2015-11-20 03:30;
7;Pfanni_on_fire;180;4;178;178;2015-11-20 03:31;
7;Pfanni_on_fire;181;9;179;179;2015-11-20 03:32;
7;Steklo;182;2;1762;1762;2015-11-20 03:33;
7;FrauHuber;183;4;178;178;2015-11-20 03:34;
7;ChepCon;184;5;183;183;2015-11-20 03:35;
7;FrauHuber;185;6;184;184;2015-11-20 03:36;
7;Frei-Geistlicher Demokrat;186;1;186;9999;2015-11-20 03:37;
7;f. stahlwerk;187;2;186;186;2015-11-20 03:38;
7;Frei-Geistlicher Demokrat;188;3;187;187;2015-11-20 03:39;
7;hdtv;189;2;186;186;2015-11-20 03:40;
7;Frei-Geistlicher Demokrat;190;3;189;189;2015-11-20 03:41;
7;hdtv;191;4;190;190;2015-11-20 03:42;
7;HGF;192;2;186;186;2015-11-20 03:43;
7;Hunting_the_Snark;193;3;192;192;2015-11-20 03:44;
7;HH1960;194;1;194;9999;2015-11-20 03:45;
7;hdtv;195;2;194;194;2015-11-20 03:46;
7;Hunting_the_Snark;196;2;194;194;2015-11-20 03:47;
7;AboBraeth;197;2;194;194;2015-11-20 03:48;
7;Hunting_the_Snark;198;3;195;195;2015-11-20 03:49;
7;f.stahlwerk;199;2;194;194;2015-11-20 03:50;
7;hdtv;200;4;198;198;2015-11-20 03:51;
7;Hunting_the_Snark;201;5;200;200;2015-11-20 03:52;
7;hdtv;202;6;201;201;2015-11-20 03:53;
7;HGF;203;2;194;194;2015-11-20 03:54;
7;Hunting_the_Snark;204;7;202;202;2015-11-20 03:55;
7;Hunting_the_Snark;205;7;202;202;2015-11-20 03:56;
7;hdtv;206;8;204;204;2015-11-20 03:57;
7;Hunting_the_Snark;207;9;206;206;2015-11-20 03:58;
7;Tangenz;208;8;204;204;2015-11-20 03:59;
7;Tangenz;209;9;208;208;2015-11-20 04:00;
7;Labordelfin;210;2;194;194;2015-11-20 04:01;
7;Pfanni_on_fire;211;1;211;9999;2015-11-20 04:02;
7;Frei-Geistlicher Demokrat;212;2;211;211;2015-11-20 04:03;
7;Pfanni_on_fire;213;3;212;212;2015-11-20 04:04;
7;Paplast;214;4;213;213;2015-11-20 04:05;
7;RBeach;215;1;215;9999;2015-11-20 04:06;
7;verum_dicere;216;1;216;9999;2015-11-20 04:07;
7;RogerGerhold;217;1;217;9999;2015-11-20 04:08;
7;AboBraeth;218;2;217;217;2015-11-20 04:09;
7;Steklo;219;2;217;217;2015-11-20 04:10;
7;AgainstBigotry;220;1;220;9999;2015-11-20 04:11;
7;in a galaxy far far away;221;2;220;220;2015-11-20 04:12;
7;Beatage66;222;2;220;220;2015-11-20 04:13;
7;miro123;223;2;220;220;2015-11-20 04:14;
7;AgainstBigotry;224;3;221;221;2015-11-20 04:15;
7;AgainstBigotry;225;3;223;223;2015-11-20 04:16;
7;miro123;226;4;225;225;2015-11-20 04:17;
7;Steklo;227;4;224;224;2015-11-20 04:18;
7;miro123;228;4;225;225;2015-11-20 04:19;
7;FrauHuber;229;3;221;221;2015-11-20 04:20;
7;AgainstBigotry;230;5;226;226;2015-11-20 04:21;
7;in a galaxy far far away;231;4;229;229;2015-11-20 04:22;
7;miro123;232;6;230;230;2015-11-20 04:23;
7;FrauHuber;233;5;231;231;2015-11-20 04:24;
7;AgainstBigotry;234;7;232;232;2015-11-20 04:25;
7;miro123;235;8;234;234;2015-11-20 04:26;
7;AgainstBigotry;236;9;235;235;2015-11-20 04:27;
7;miro123;237;10;236;236;2015-11-20 04:28;
7;AgainstBigotry;238;11;237;237;2015-11-20 04:29;
7;miro123;239;12;238;238;2015-11-20 04:30;
7;Friedwald;240;1;240;9999;2015-11-20 04:31;
7;Paplast;241;2;240;240;2015-11-20 04:32;
7;Friedwald;242;3;241;241;2015-11-20 04:33;
7;ZEIT.GEIST 2015;243;1;243;9999;2015-11-20 04:34;
7;Buerger2011;244;1;244;9999;2015-11-20 04:35;
7;f.stahlwerk;245;2;244;244;2015-11-20 04:36;
7;RBeach;246;3;245;245;2015-11-20 04:37;
7;Paplast;247;4;246;246;2015-11-20 04:38;
7;housedrache;249;1;249;9999;2015-11-20 04:39;
7;Bavaria Blue;250;1;250;9999;2015-11-20 04:40;
7;Rheindorf;251;2;250;250;2015-11-20 04:41;
7;Bavaria Blue;252;3;251;251;2015-11-20 04:42;
7;ChristianBW;253;1;253;9999;2015-11-20 04:43;
7;Zeitungskommentar;254;1;254;9999;2015-11-20 04:44;
7;Dieter Drabibiok;255;1;255;9999;2015-11-20 04:45;
7;Meerschwimmer;256;1;256;9999;2015-11-20 04:46;
7;Zeitungskommentar;257;1;257;9999;2015-11-20 04:47;
7;Paplast;258;2;257;257;2015-11-20 04:48;
7;Zeitungskommentar;259;3;258;258;2015-11-20 04:49;
7;Paplast;260;1;260;9999;2015-11-20 04:50;
7;Meerschwimmer;261;2;260;260;2015-11-20 04:51;
7;Paplast;262;3;261;261;2015-11-20 04:52;
7;Magisches Theater;263;1;263;9999;2015-11-20 04:53;
7;vonDü;264;2;263;263;2015-11-20 04:54;
7;RAGFELS;265;1;265;9999;2015-11-20 04:55;
7;in a galaxy far far away;266;2;265;265;2015-11-20 04:56;
7;CharCorX;267;2;265;265;2015-11-20 04:57;
7;vonDü;268;1;268;9999;2015-11-20 04:58;
7;EmilSinclair73;269;2;268;268;2015-11-20 04:59;
7;vonDü;270;3;269;269;2015-11-20 05:00;
7;EmilSinclair73;271;4;270;270;2015-11-20 05:01;
7;vonDü;272;5;271;271;2015-11-20 05:02;
7;Alleingelassen;273;1;273;9999;2015-11-20 05:03;
7;RBeach;274;2;273;273;2015-11-20 05:04;
7;Alleingelassen;275;3;274;274;2015-11-20 05:05;
7;phidias2;276;1;276;9999;2015-11-20 05:06;
7;Chaperone;277;2;276;276;2015-11-20 05:07;
7;Dr. Data;278;1;278;9999;2015-11-20 05:08;
7;IchWeissEsAuchNicht;279;1;279;9999;2015-11-20 05:09;
7;Deeskalator;280;1;280;9999;2015-11-20 05:10;
7;Dogwalker;281;1;281;9999;2015-11-20 05:11;
7;hdtv;282;2;281;281;2015-11-20 05:12;
7;Dogwalker;283;3;282;282;2015-11-20 05:13;
7;hdtv;284;4;283;283;2015-11-20 05:14;
7;Heine_K;285;1;285;9999;2015-11-20 05:15;
7;Sepplkönig;286;1;286;9999;2015-11-20 05:16;
7;Zahlen und Zeit;287;1;287;9999;2015-11-20 05:17;
7;hdtv;288;2;287;287;2015-11-20 05:18;
7;Dogwalker;289;3;288;288;2015-11-20 05:19;
7;hdtv;290;4;289;289;2015-11-20 05:20;
7;Dogwalker;291;5;290;290;2015-11-20 05:21;
7;hdtv;292;6;291;291;2015-11-20 05:22;
7;Rheindorf;293;4;289;289;2015-11-20 05:23;
7;Zahlen und Zeit;294;3;288;288;2015-11-20 05:24;
7;hdtv;295;4;294;294;2015-11-20 05:25;
7;CharCorX;296;6;291;291;2015-11-20 05:26;
7;Paplast;297;7;296;296;2015-11-20 05:27;
7;Dogwalker;298;5;293;293;2015-11-20 05:28;
7;Dogwalker;299;7;292;292;2015-11-20 05:29;
7;Zahlen und Zeit;300;5;295;295;2015-11-20 05:30;
7;Rheindorf;301;6;298;298;2015-11-20 05:31;
7;hdtv;302;8;299;299;2015-11-20 05:32;
7;hdtv;303;6;300;300;2015-11-20 05:33;
7;Antigone dreht am Rad;304;1;304;9999;2015-11-20 05:34;
7;Meander6;305;1;305;9999;2015-11-20 05:35;
7;Mensch7.234.567.234;306;2;305;305;2015-11-20 05:36;
7;Lorenz_01;307;1;307;9999;2015-11-20 05:37;
7;Meander6;308;1;308;9999;2015-11-20 05:38;
7;Lorenz_01;309;2;308;308;2015-11-20 05:39;
7;CharCorX;310;2;308;308;2015-11-20 05:40;
7;demosheißtvolk;311;1;311;9999;2015-11-20 05:41;
7;AWKBL;312;1;312;9999;2015-11-20 05:42;
7;schmo;313;1;313;9999;2015-11-20 05:43;
7;schmo;314;1;314;9999;2015-11-20 05:44;
7;Running;315;1;315;9999;2015-11-20 05:45;
7;Der vor Wut rasende Reporter;316;2;315;315;2015-11-20 05:46;
7;Meerschwimmer;317;1;317;9999;2015-11-20 05:47;
7;Abhaenger im Ablaufberg;318;1;318;9999;2015-11-20 05:48;
7;Chaperone;319;2;318;318;2015-11-20 05:49;
7;Sepplkönig;320;2;318;318;2015-11-20 05:50;
7;Orankesee;321;1;321;9999;2015-11-20 05:51;
7;Dogwalker;322;2;321;321;2015-11-20 05:52;
7;Azzazel;323;1;323;9999;2015-11-20 05:53;
7;Zeitungskommentar;324;1;324;9999;2015-11-20 05:54;
7;Alleingelassen;325;2;324;324;2015-11-20 05:55;
7;Zeitungskommentar;326;3;325;325;2015-11-20 05:56;
7;michael melzer;327;4;326;326;2015-11-20 05:57;
7;Lorenz_01;328;2;324;324;2015-11-20 05:58;
7;michael melzer;329;1;329;9999;2015-11-20 05:59;
7;Zuzanna;330;1;330;9999;2015-11-20 06:00;
7;Chaperone;3311;2;330;330;2015-11-20 06:01;
7;f. stahlwerk;3312;2;330;330;2015-11-20 06:02;
7;hansaloisd;332;2;330;330;2015-11-20 06:03;
7;Jordanes;333;1;333;9999;2015-11-20 06:04;
7;Cherrmann;334;1;334;9999;2015-11-20 06:05;
7;michael melzer;335;2;334;334;2015-11-20 06:06;
7;Cherrmann;336;3;335;335;2015-11-20 06:07;
7;NoHope;337;1;337;9999;2015-11-20 06:08;
7;aka Etheridge;338;1;338;9999;2015-11-20 06:09;
7;IchWeissEsAuchNicht;339;2;338;338;2015-11-20 06:10;
7;Abhaenger im Ablaufberg;340;1;340;9999;2015-11-20 06:11;
7;Kleine Waldhexe;341;1;341;9999;2015-11-20 06:12;
7;Dogwalker;342;2;341;341;2015-11-20 06:13;
7;Antigone dreht am Rad;343;3;342;342;2015-11-20 06:14;
7;Kleine Waldhexe;344;3;342;342;2015-11-20 06:15;
7;HGF;345;3;342;342;2015-11-20 06:16;
7;Dogwalker;346;2;345;345;2015-11-20 06:17;
7;hansaloisd;347;1;347;9999;2015-11-20 06:18;
7;buitenlander;348;1;348;9999;2015-11-20 06:19;
7;life_is_short;349;1;349;9999;2015-11-20 06:20;
7;f. stahlwerk;350;2;349;349;2015-11-20 06:21;
7;Zahlen und Zeit;351;2;349;349;2015-11-20 06:22;
7;life_is_short;352;3;350;350;2015-11-20 06:23;
7;Paplast;353;4;352;352;2015-11-20 06:24;
7;Guenni_1;354;1;354;9999;2015-11-20 06:25;
7;Paplast;355;2;354;354;2015-11-20 06:26;
7;Zahlen und Zeit;356;1;356;9999;2015-11-20 06:27;
7;Freiherr von Debattel;357;1;357;9999;2015-11-20 06:28;
7;Abhaenger im Ablaufberg;358;2;357;357;2015-11-20 06:29;
7;Freiherr von Debattel;359;3;358;358;2015-11-20 06:30;
7;waiwai;360;1;360;9999;2015-11-20 06:31;
7;Bundeswehropa;361;1;361;9999;2015-11-20 06:32;
7;Antigone dreht am Rad;362;2;361;361;2015-11-20 06:33;
7;Meerschwimmer;363;2;361;361;2015-11-20 06:34;
7;Abhaenger im Ablaufberg;364;2;361;361;2015-11-20 06:35;
7;Bundeswehropa;365;3;363;363;2015-11-20 06:36;
7;Meerschwimmer;366;4;365;365;2015-11-20 06:37;
7;yronimus;367;1;367;9999;2015-11-20 06:38;
7;Jan Reiter;368;1;368;9999;2015-11-20 06:39;
7;Nofrusobek;369;2;368;368;2015-11-20 06:40;
7;readerscomment;370;1;370;9999;2015-11-20 06:41;
7;soauchnicht;371;2;370;370;2015-11-20 06:42;
7;readerscomment;372;3;371;371;2015-11-20 06:43;
7;Patriot Michael;373;2;370;370;2015-11-20 06:44;
7;summerday;374;1;374;9999;2015-11-20 06:45;
7;RBeach;375;1;375;9999;2015-11-20 06:46;
7;CharCorX;376;2;375;375;2015-11-20 06:47;
7;Eleuthera_CH;377;3;376;376;2015-11-20 06:48;
7;phidias2;378;2;375;375;2015-11-20 06:49;
7;Freezer;379;1;379;9999;2015-11-20 06:50;
7;RBeach;380;2;379;379;2015-11-20 06:51;
7;Patriot Michael;381;2;379;379;2015-11-20 06:52;
7;RBeach;382;3;381;381;2015-11-20 06:53;
7;Zeitungskommentar;383;1;383;9999;2015-11-20 06:54;
7;summerday;384;1;384;9999;2015-11-20 06:55;
7;Snake Eyes;385;1;385;9999;2015-11-20 06:56;
7;kontender;386;2;385;385;2015-11-20 06:57;
7;FrauHuber;387;2;385;385;2015-11-20 06:58;
7;Abhaenger im Ablaufberg;388;1;388;9999;2015-11-20 06:59;
7;Abhaenger im Ablaufberg;389;2;388;388;2015-11-20 07:00;
7;Bundeswehropa;390;1;390;9999;2015-11-20 07:01;
7;Deutscher Moslem;391;1;391;9999;2015-11-20 07:02;
7;mick08;392;1;392;9999;2015-11-20 07:03;
7;nfuchs;393;2;392;392;2015-11-20 07:04;
7;Nofrusobek;394;1;394;9999;2015-11-20 07:05;
7;Jan Reiter;395;2;394;394;2015-11-20 07:06;
7;Bpecuchet;396;3;395;395;2015-11-20 07:07;
7;Jan Reiter;397;1;397;9999;2015-11-20 07:08;
7;biggsen;398;1;398;9999;2015-11-20 07:09;
7;noemi kalder;399;1;399;9999;2015-11-20 07:10;
7;RBeach;400;1;400;9999;2015-11-20 07:11;
7;kontender;401;2;400;400;2015-11-20 07:12;
7;RBeach;402;3;401;401;2015-11-20 07:13;
7;kontender;403;4;402;402;2015-11-20 07:14;
7;noemi kalder;404;1;404;9999;2015-11-20 07:15;
7;Patriot Michael;405;2;404;404;2015-11-20 07:16;
7;noemi kalder;406;3;405;405;2015-11-20 07:17;
7;Fritz Mundl;407;1;407;9999;2015-11-20 07:18;
7;Jan Reiter;408;2;407;407;2015-11-20 07:19;
7;Patriot Michael;409;2;407;407;2015-11-20 07:20;
7;zweitraffer;410;1;410;9999;2015-11-20 07:21;
7;Jan Reiter;411;1;411;9999;2015-11-20 07:22;
7;Realist_2016;412;1;412;9999;2015-11-20 07:23;
7;Aviator_66;413;2;412;412;2015-11-20 07:24;
7;Realist_2016;414;3;413;413;2015-11-20 07:25;
7;Hühnerbock;415;3;413;413;2015-11-20 07:26;
7;Realist_2016;416;4;415;415;2015-11-20 07:27;
7;Hühnerbock;417;5;416;416;2015-11-20 07:28;
7;kontender;418;1;418;9999;2015-11-20 07:29;
7;sonneundregen;419;2;418;418;2015-11-20 07:30;
7;kontender;420;3;419;419;2015-11-20 07:31;
7;HannesUntermDach;421;1;421;9999;2015-11-20 07:32;
7;Kioto-Zeit;422;1;422;9999;2015-11-20 07:33;
7;Bundeswehropa;423;1;423;9999;2015-11-20 07:34;
7;Aviator_66;424;2;423;423;2015-11-20 07:35;
7;Bundeswehropa;425;3;424;424;2015-11-20 07:36;
7;APO in Rot;426;1;426;9999;2015-11-20 07:37;
7;Snake Eyes;427;2;426;426;2015-11-20 07:38;
7;Leopoldy;428;1;428;9999;2015-11-20 07:39;
7;Frei-Geistlicher Demokrat;429;2;428;428;2015-11-20 07:40;
7;zikonia14;430;1;430;9999;2015-11-20 07:41;
7;Gerald Weinbeer;431;2;430;430;2015-11-20 07:42;
7;ohnehin65;432;3;431;431;2015-11-20 07:43;
7;astario;433;4;432;432;2015-11-20 07:44;
7;ohnehin65;434;5;433;433;2015-11-20 07:45;
7;Gerald Weinbeer;435;6;434;434;2015-11-20 07:46;
7;Mwcrazyhorse;436;1;436;9999;2015-11-20 07:47;
7;ohnehin65;437;2;436;436;2015-11-20 07:48;
7;Menschlichkeit Vernunft;438;1;438;9999;2015-11-20 07:49;
7;astario;439;2;438;438;2015-11-20 07:50;
7;Shiva Gorakh;440;2;438;438;2015-11-20 07:51;
7;Menschlichkeit Vernunft;441;3;439;439;2015-11-20 07:52;
7;Menschlichkeit Vernunft;442;3;440;440;2015-11-20 07:53;
7;Shiva Gorakh;443;4;442;442;2015-11-20 07:54;
7;Menschlichkeit Vernunft;444;5;443;443;2015-11-20 07:55;
7;Shiva Gorakh;445;6;444;444;2015-11-20 07:56;
7;Menschlichkeit Vernunft;446;7;445;445;2015-11-20 07:57;
7;ohnehin65;447;1;447;9999;2015-11-20 07:58;
7;Gerald Weinbeer;448;2;447;447;2015-11-20 07:59;
7;ohnehin65;449;3;448;448;2015-11-20 08:00;
7;Gerald Weinbeer;450;4;449;449;2015-11-20 08:01;
7;Steklo;451;4;449;449;2015-11-20 08:02;
7;Bundeswehropa;452;1;452;9999;2015-11-20 08:03;
7;ohnehin65;453;2;452;452;2015-11-20 08:04;
7;astario;454;3;453;453;2015-11-20 08:05;
7;Bundeswehropa;455;3;453;453;2015-11-20 08:06;
7;Jörn Dyck;456;1;456;9999;2015-11-20 08:07;
7;Oliver Twist aka Maga;457;1;457;9999;2015-11-20 08:08;
7;Repec;458;1;458;9999;2015-11-20 08:09;
7;tsunami2;459;1;459;9999;2015-11-20 08:10;
7;demosheißtvolk;460;1;460;9999;2015-11-20 08:11;
7;Verzeiheschreibfehler;461;1;461;9999;2015-11-20 08:12;
