Artikelnr;acc_name;Gesamtnr;row;ausg_nr;beznr_komm;relative_date;text
15;wilhelm;71;12;70;70;2016-01-06 13:22;
15;Umgangsfrage;72;13;71;71;2016-01-06 17:18;
15;civis42;73;1;73;9999;2016-01-03 17:24;
15;Practikus;74;1;74;9999;2016-01-03 17:53;
15;civis42;75;2;74;74;2016-01-03 17:53;
15;Flutsch15;76;3;75;75;2016-01-03 21:18;
15;ueberblicker;77;1;77;9999;2016-01-03 18:13;
15;sugarinthemorning;78;1;78;9999;2016-01-03 18:19;
15;Umgangsfrage;79;2;78;78;2016-01-03 18:19;
15;Thindu;80;3;79;79;2016-01-03 18:54;
15;wilhelm;81;3;79;79;2016-01-03 18:54;
15;philoktes;82;4;81;81;2016-01-03 20:35;
15;kar43937;83;1;83;9999;2016-01-03 18:43;
15;Karl-Heinz123;84;2;83;83;2016-01-03 18:43;
15;fortschritt63;85;3;84;84;2016-01-03 18:55;
15;Rivarossi;86;3;84;84;2016-01-03 18:55;
15;Karl-Heinz123;87;4;86;86;2016-01-03 19:35;
15;Karl-Heinz123;88;4;85;85;2016-01-03 19:33;
15;civis42;89;4;86;86;2016-01-03 19:35;
15;Rivarossi;90;5;87;87;2016-01-03 20:29;
15;Karl-Heinz123;91;6;90;90;2016-01-04 18:49;
15;rob1969;92;1;92;9999;2016-01-03 18:44;
15;Flutsch15;93;2;92;92;2016-01-03 18:44;
15;civis42;94;1;94;9999;2016-01-03 18:44;
15;philoktes;95;1;95;9999;2016-01-04 11:00;
15;ueberblicker;96;1;96;9999;2016-01-04 12:23;
15;civis42;97;2;96;96;2016-01-04 12:23;
15;pete_314;98;3;97;97;2016-01-04 12:36;
15;ueberblicker;99;3;97;97;2016-01-04 12:36;
15;benelsk;100;1;100;9999;2016-01-04 12:46;
15;yet_another_comment;101;1;101;9999;2016-01-04 16:07;
15;civis42;102;1;102;9999;2016-01-04 17:28;
15;Euroman;103;1;103;9999;2016-01-04 18:23;
15;politikverdrossener;104;1;104;9999;2016-01-04 18:30;
15;HerbertSchuster;105;1;105;9999;2016-01-04 18:32;
15;civis42;106;2;105;105;2016-01-04 18:32;
15;ChrisGotha;107;1;107;9999;2016-01-04 19:01;
15;berliner55;108;1;108;9999;2016-01-06 08:44;
15;Umgangsfrage;109;2;108;108;2016-01-06 08:44;
15;Umgangsfrage;110;2;108;108;2016-01-06 08:44;
15;Umgangsfrage;111;2;108;108;2016-01-06 08:44;
15;berliner55;112;3;110;110;2016-01-06 15:15;
15;Umgangsfrage;113;3;110;110;2016-01-06 15:15;
15;Umgangsfrage;114;4;112;112;2016-01-07 11:00;
15;berliner55;115;5;114;114;2016-01-07 18:35;
15;wilhelm;116;6;115;115;2016-01-08 11:16;
15;Umgangsfrage;117;6;115;115;2016-01-08 11:16;
15;philoktes;118;6;115;115;2016-01-08 11:16;
