Artikelnr;acc_name;Gesamtnr;row;ausg_nr;beznr_komm;relative_date;color;quality;row_two;ukey
20;RPvsEuro;40028;3;27;40027;2015-11-20 13:22;#BF27FF;1;5;4958
20;Jan;40029;2;1;40001;2015-11-20 13:23;#BF27FF;0;4;4959
20;Change Now;40030;3;29;40029;2015-11-20 13:24;#BF27FF;1;5;4960
20;Change Now;40031;1;31;49999;2015-11-20 13:25;#BF27FF;14;3;4961
20;Olli;40032;1;32;49999;2015-11-20 13:26;#BF27FF;7;3;4962
20;;40033;1;33;49999;2015-11-20 13:27;#BF27FF;7;3;4963
20;Klaho;40034;2;33;40033;2015-11-20 13:28;#BF27FF;1;4;4964
20;besorgte BŸrgeranfrage;40035;3;34;40034;2015-11-20 13:29;#BF27FF;21;5;4965
20;P3;40036;4;35;40035;2015-11-20 13:30;#BF27FF;3;6;4966
20;dtm;40037;5;36;40036;2015-11-20 13:31;#BF27FF;1;7;4967
20;SLY;40038;4;35;40035;2015-11-20 13:32;#BF27FF;7;6;4968
20;Fast sprachlos;40039;4;35;40035;2015-11-20 13:33;#BF27FF;8;6;4969
20;der Exorzist !;40040;4;35;40035;2015-11-20 13:34;#BF27FF;3;6;4970
20;DemokratolŸgie;40041;3;34;40034;2015-11-20 13:35;#BF27FF;3;5;4971
20;Carl;40042;3;34;40034;2015-11-20 13:36;#BF27FF;1;5;4972
20;Helmuth;40043;2;33;40033;2015-11-20 13:37;#BF27FF;0;4;4973
20;Manni00;40044;2;33;40033;2015-11-20 13:38;#BF27FF;0;4;4974
20;Helge Zerner;40045;2;33;40033;2015-11-20 13:39;#BF27FF;0;4;4975
20;volki;40046;3;45;40045;2015-11-20 13:40;#BF27FF;0;5;4976
20;Opa Zacharias mit SchafskŠse;40047;2;33;40033;2015-11-20 13:41;#BF27FF;0;4;4977
20;Fonte Nova;40048;1;48;49999;2015-11-20 13:42;#BF27FF;7;3;4978
20;Cailean;40049;2;48;40048;2015-11-20 13:43;#BF27FF;1;4;4979
20;Geschichte reloaded;40050;2;48;40048;2015-11-20 13:44;#BF27FF;0;4;4980
20;xandru;40051;3;50;40050;2015-11-20 13:45;#BF27FF;7;5;4981
20;P3;40052;3;50;40050;2015-11-20 13:46;#BF27FF;0;5;4982
20;Jean Flores;40053;3;50;40050;2015-11-20 13:47;#BF27FF;0;5;4983
20;Pat Riot;40054;2;48;40048;2015-11-20 13:48;#BF27FF;0;4;4984
20;P3;40055;3;54;40054;2015-11-20 13:49;#BF27FF;3;5;4985
20;blaubeerbaum;40056;2;48;40048;2015-11-20 13:50;#BF27FF;3;4;4986
20;wassolldasjetztschonwieder;40057;2;48;40048;2015-11-20 13:51;#BF27FF;3;4;4987
20;Betty;40058;2;48;40048;2015-11-20 13:52;#BF27FF;-7;4;4988
20;Deathbringer;40059;1;59;49999;2015-11-20 13:53;#BF27FF;14;3;4989
20;Erich Honecker jr.;40060;1;60;49999;2015-11-20 13:54;#BF27FF;7;3;4990
20;Kritischer_Geist;40061;1;61;49999;2015-11-20 13:55;#BF27FF;7;3;4991
20;Fabio;40062;1;62;49999;2015-11-20 13:56;#BF27FF;7;3;4992
20;Thomas Morus;40063;1;63;49999;2015-11-20 13:57;#BF27FF;7;3;4993
20;Citizen;40064;1;64;49999;2015-11-20 13:58;#BF27FF;7;3;4994
20;Julia_1;40065;2;64;40064;2015-11-20 13:59;#BF27FF;7;4;4995
20;Peter G.;40066;3;65;40065;2015-11-20 14:00;#BF27FF;0;5;4996
20;Stefanug;40067;2;64;40064;2015-11-20 14:01;#BF27FF;10;4;4997
20;Carl;40068;2;64;40064;2015-11-20 14:02;#BF27FF;1;4;4998
20;Tanja;40069;2;63;40063;2015-11-20 14:03;#BF27FF;1;4;4999
20;;40070;1;70;49999;2015-11-20 14:04;#BF27FF;7;3;5000
20;nachgerechnet;40071;2;70;40070;2015-11-20 14:05;#BF27FF;0;4;5001
20;Hertha S. Innlos;40072;1;72;49999;2015-11-20 14:06;#BF27FF;7;3;5002
20;frederike;40073;2;72;40072;2015-11-20 14:07;#BF27FF;1;4;5003
20;Ernst;40074;2;72;40072;2015-11-20 14:08;#BF27FF;1;4;5004
20;cristiano neapolitano;40075;2;72;40072;2015-11-20 14:09;#BF27FF;8;4;5005
20;Dias Anderson;40076;1;76;49999;2015-11-20 14:10;#BF27FF;7;3;5006
20;Jšrg;40077;1;77;49999;2015-11-20 14:11;#BF27FF;7;3;5007
20;Rita Hoffmann;40078;1;78;49999;2015-11-20 14:12;#BF27FF;14;3;5008
20;Gast;40079;2;78;40078;2015-11-20 14:13;#BF27FF;1;4;5009
20;Einweiser;40080;2;78;40078;2015-11-20 14:14;#BF27FF;0;4;5010
20;Rita Hoffmann;40081;3;80;40080;2015-11-20 14:15;#BF27FF;14;5;5011
20;Rita Hoffmann;40082;3;80;40080;2015-11-20 14:16;#BF27FF;14;5;5012
20;Einweiser;40083;4;82;40082;2015-11-20 14:17;#BF27FF;7;6;5013
20;Albert Pike;40084;3;80;40080;2015-11-20 14:18;#BF27FF;8;5;5014
20;DemokratolŸgie;40085;3;80;40080;2015-11-20 14:19;#BF27FF;-7;5;5015
20;Klaho;40086;2;78;40078;2015-11-20 14:20;#BF27FF;0;4;5016
20;Bel Phase;40087;2;78;40078;2015-11-20 14:21;#BF27FF;1;4;5017
20;SLY;40088;2;78;40078;2015-11-20 14:22;#BF27FF;0;4;5018
20;Hansemann;40089;1;89;49999;2015-11-20 14:23;#BF27FF;14;3;5019
20;Helge Zerner;40090;2;89;40089;2015-11-20 14:24;#BF27FF;0;4;5020
20;nostein;40091;3;90;40090;2015-11-20 14:25;#BF27FF;1;5;5021
20;Stefan Hinz;40092;2;89;40089;2015-11-20 14:26;#BF27FF;0;4;5022
20;Pipi Langstrumpf;40093;1;93;49999;2015-11-20 14:27;#BF27FF;7;3;5023
20;Demokrat;40094;2;93;40093;2015-11-20 14:28;#BF27FF;3;4;5024
20;Alex;40095;2;93;40093;2015-11-20 14:29;#BF27FF;7;4;5025
20;qwertzuiop;40096;1;96;49999;2015-11-20 14:30;#BF27FF;14;3;5026
20;BrausePaul;40097;1;97;49999;2015-11-20 14:31;#BF27FF;7;3;5027
20;Demokrat;40098;2;97;40097;2015-11-20 14:32;#BF27FF;8;4;5028
20;unverstanden_DD;40099;2;97;40097;2015-11-20 14:33;#BF27FF;7;4;5029
20;Felix Wirsch;40100;3;99;40099;2015-11-20 14:34;#BF27FF;10;5;5030
20;Upsidedown;40101;2;97;40097;2015-11-20 14:35;#BF27FF;0;4;5031
20;POLITBAROMETER;40102;2;97;40097;2015-11-20 14:36;#BF27FF;29;4;5032
20;Seabstian;40103;2;97;40097;2015-11-20 14:37;#BF27FF;7;4;5033
20;Rapfugee;40104;2;97;40097;2015-11-20 14:38;#BF27FF;1;4;5034
20;DemokratolŸgie;40105;2;97;40097;2015-11-20 14:39;#BF27FF;14;4;5035
20;Lieber Hitler als Merkel;40106;2;97;40097;2015-11-20 14:40;#BF27FF;1;4;5036
20;sara;40107;1;107;49999;2015-11-20 14:41;#BF27FF;7;3;5037
20;;40108;2;107;40107;2015-11-20 14:42;#BF27FF;7;4;5038
20;Realistin;40109;3;108;40108;2015-11-20 14:43;#BF27FF;1;5;5039
20;Andrea;40110;2;107;40107;2015-11-20 14:44;#BF27FF;7;4;5040
20;Stefan Hinz;40111;2;107;40107;2015-11-20 14:45;#BF27FF;0;4;5041
20;Der alte Fritz;40112;2;107;40107;2015-11-20 14:46;#BF27FF;-6;4;5042
20;Paul;40113;1;113;49999;2015-11-20 14:47;#BF27FF;7;3;5043
20;Rita Hoffmann;40114;2;113;40113;2015-11-20 14:48;#BF27FF;7;4;5044
20;P3;40115;3;114;40114;2015-11-20 14:49;#BF27FF;8;5;5045
20;Paul;40116;3;114;40114;2015-11-20 14:50;#BF27FF;7;5;5046
20;IngoKaufmann;40117;1;117;49999;2015-11-20 14:51;#BF27FF;0;3;5047
20;Fragender;40118;1;118;49999;2015-11-20 14:52;#BF27FF;7;3;5048
20;dtm;40119;2;118;40118;2015-11-20 14:53;#BF27FF;7;4;5049
20;hora;40120;1;120;49999;2015-11-20 14:54;#BF27FF;7;3;5050
20;zui;40121;1;121;49999;2015-11-20 14:55;#BF27FF;7;3;5051
20;Jean Flores;40122;2;121;40121;2015-11-20 14:56;#BF27FF;1;4;5052
20;Kritischer Leser;40123;1;123;49999;2015-11-20 14:57;#BF27FF;7;3;5053
20;Tom Lindberg;40124;2;123;40123;2015-11-20 14:58;#BF27FF;7;4;5054
20;Helge Zerner;40125;2;123;40123;2015-11-20 14:59;#BF27FF;0;4;5055
20;Chrismed;40126;2;123;40123;2015-11-20 15:00;#BF27FF;8;4;5056
20;Herr Naphta;40127;1;127;49999;2015-11-20 15:01;#BF27FF;7;3;5057
20;Julia_1;40128;1;128;49999;2015-11-20 15:02;#BF27FF;7;3;5058
20;Filou;40129;1;129;49999;2015-11-20 15:03;#BF27FF;14;3;5059
20;Ein BŸrger;40130;2;129;40129;2015-11-20 15:04;#BF27FF;8;4;5060
20;Filou;40131;3;130;40130;2015-11-20 15:05;#BF27FF;8;5;5061
20;Gast;40132;1;132;49999;2015-11-20 15:06;#BF27FF;14;3;5062
20;Julia_1;40133;1;133;49999;2015-11-20 15:07;#BF27FF;7;3;5063
20;Rita Hoffmann;40134;2;133;40133;2015-11-20 15:08;#BF27FF;0;4;5064
20;Pinin;40135;2;133;40133;2015-11-20 15:09;#BF27FF;0;4;5065
20;alternativlos;40136;2;133;40133;2015-11-20 15:10;#BF27FF;0;4;5066
20;Marc;40137;1;137;49999;2015-11-20 15:11;#BF27FF;7;3;5067
20;BigStef420;40138;1;138;49999;2015-11-20 15:12;#BF27FF;14;3;5068
20;Jana Molsner;40139;1;139;49999;2015-11-20 15:13;#BF27FF;0;3;5069
20;Kleckerli;40140;1;140;49999;2015-11-20 15:14;#BF27FF;14;3;5070
20;Manni00;40141;2;140;40140;2015-11-20 15:15;#BF27FF;7;4;5071
20;Upsidedown;40142;1;142;49999;2015-11-20 15:16;#BF27FF;7;3;5072
20;Gisi Schwan;40143;2;142;40142;2015-11-20 15:17;#BF27FF;3;4;5073
20;MaKiLu;40144;3;143;40143;2015-11-20 15:18;#BF27FF;1;5;5074
20;inderpampa;40145;4;144;40144;2015-11-20 15:19;#BF27FF;1;6;5075
20;MaKiLu;40146;5;145;40145;2015-11-20 15:20;#BF27FF;0;7;5076
20;Kommentare-zuerst-Leser;40147;5;145;40145;2015-11-20 15:21;#BF27FF;15;7;5077
20;cristiano neapolitano;40148;6;147;40147;2015-11-20 15:22;#BF27FF;0;8;5078
20;K marx;40149;2;142;40142;2015-11-20 15:23;#BF27FF;1;4;5079
20;Marc;40150;2;142;40142;2015-11-20 15:24;#BF27FF;3;4;5080
20;Jetzt_Handeln;40151;1;151;49999;2015-11-20 15:25;#BF27FF;7;3;5081
20;archie;40152;1;152;49999;2015-11-20 15:26;#BF27FF;7;3;5082
20;Helge Zerner;40153;2;152;40152;2015-11-20 15:27;#BF27FF;3;4;5083
20;Albert Pike;40154;2;152;40152;2015-11-20 15:28;#BF27FF;3;4;5084
20;Betruetes Denken;40155;1;155;49999;2015-11-20 15:29;#BF27FF;7;3;5085
20;Ein Bayer;40156;1;156;49999;2015-11-20 15:30;#BF27FF;7;3;5086
20;;40157;1;157;49999;2015-11-20 15:31;#BF27FF;7;3;5087
20;besorgte;40158;2;157;40157;2015-11-20 15:32;#BF27FF;1;4;5088
20;Nichtzuglauben!;40159;2;157;40157;2015-11-20 15:33;#BF27FF;7;4;5089
20;Pinin;40160;2;157;40157;2015-11-20 15:34;#BF27FF;1;4;5090
20;Black pearl;40161;1;161;49999;2015-11-20 15:35;#BF27FF;7;3;5091
20;MaKiLu;40162;2;161;40161;2015-11-20 15:36;#BF27FF;8;4;5092
20;Anchronismus;40163;1;163;49999;2015-11-20 15:37;#BF27FF;0;3;5093
20;Guest;40164;1;164;49999;2015-11-20 15:38;#BF27FF;14;3;5094
20;besorgte;40165;2;164;40164;2015-11-20 15:39;#BF27FF;0;4;5095
20;sara;40166;3;165;40165;2015-11-20 15:40;#BF27FF;0;5;5096
20;maria;40167;2;164;40164;2015-11-20 15:41;#BF27FF;7;4;5097
20;Johann Alois Becker;40168;1;168;49999;2015-11-20 15:42;#BF27FF;7;3;5098
20;Gisi Schwan;40169;2;168;40168;2015-11-20 15:43;#BF27FF;-7;4;5099
20;Demokrat;40170;3;169;40169;2015-11-20 15:44;#BF27FF;1;5;5100
20;Marc;40171;3;169;40169;2015-11-20 15:45;#BF27FF;3;5;5101
20;Ideologie der geistigen Heimat;40172;3;169;40169;2015-11-20 15:46;#BF27FF;3;5;5102
20;Julia_1;40173;2;168;40168;2015-11-20 15:47;#BF27FF;7;4;5103
20;;40174;1;174;49999;2015-11-20 15:48;#BF27FF;7;3;5104
20;;40175;2;174;40174;2015-11-20 15:49;#BF27FF;8;4;5105
20;Marc;40176;2;174;40174;2015-11-20 15:50;#BF27FF;0;4;5106
20;;40177;1;177;49999;2015-11-20 15:51;#BF27FF;7;3;5107
20;U.K.;40178;2;177;40177;2015-11-20 15:52;#BF27FF;29;4;5108
20;Woodcreek;40179;1;179;49999;2015-11-20 15:53;#BF27FF;7;3;5109
20;Gremlin;40180;1;180;49999;2015-11-20 15:54;#BF27FF;0;3;5110
20;Jšrg Plath;40181;1;181;49999;2015-11-20 15:55;#BF27FF;14;3;5111
20;beomail;40182;1;182;49999;2015-11-20 15:56;#BF27FF;7;3;5112
20;Gisi Schwan;40183;2;182;40182;2015-11-20 15:57;#BF27FF;1;4;5113
20;archie;40184;3;183;40183;2015-11-20 15:58;#BF27FF;22;5;5114
20;Stadtmusikant;40185;3;183;40183;2015-11-20 15:59;#BF27FF;3;5;5115
20;volki;40186;1;186;49999;2015-11-20 16:00;#BF27FF;7;3;5116
20;Robert;40187;1;187;49999;2015-11-20 16:01;#BF27FF;0;3;5117
20;Zersetzung meines Landes;40188;1;188;49999;2015-11-20 16:02;#BF27FF;7;3;5118
20;1. Klasse;40189;1;189;49999;2015-11-20 16:03;#BF27FF;14;3;5119
20;4Logos;40190;1;190;49999;2015-11-20 16:04;#BF27FF;14;3;5120
20;Prof. Speckschwarte;40191;1;191;49999;2015-11-20 16:05;#BF27FF;7;3;5121
20;Gisi Schwan;40192;1;192;49999;2015-11-20 16:06;#BF27FF;7;3;5122
20;Gast;40193;1;193;49999;2015-11-20 16:07;#BF27FF;7;3;5123
20;Black pearl;40194;1;194;49999;2015-11-20 16:08;#BF27FF;7;3;5124
20;Brisco;40195;1;195;49999;2015-11-20 16:09;#BF27FF;7;3;5125
20;Wingfield;40196;1;196;49999;2015-11-20 16:10;#BF27FF;7;3;5126
20;Guest;40197;2;196;40196;2015-11-20 16:11;#BF27FF;3;4;5127
20;Quotenfan;40198;1;198;49999;2015-11-20 16:12;#BF27FF;14;3;5128
20;Fragender;40199;1;199;49999;2015-11-20 16:13;#BF27FF;14;3;5129
20;MaKiLu;40200;1;200;49999;2015-11-20 16:14;#BF27FF;7;3;5130
20;Gast;40201;1;201;49999;2015-11-20 16:15;#BF27FF;14;3;5131
20;Eine gegen alle;40202;1;202;49999;2015-11-20 16:16;#BF27FF;0;3;5132
20;alex;40203;1;203;49999;2015-11-20 16:17;#BF27FF;14;3;5133
20;;40204;2;203;40203;2015-11-20 16:18;#BF27FF;7;4;5134
20;Frankk C;40205;3;204;40204;2015-11-20 16:19;#BF27FF;7;5;5135
20;Tourbillon;40206;4;205;40205;2015-11-20 16:20;#BF27FF;0;6;5136
20;C+M D U;40207;2;203;40203;2015-11-20 16:21;#BF27FF;14;4;5137
20;Marc;40208;2;203;40203;2015-11-20 16:22;#BF27FF;10;4;5138
20;Guest;40209;3;208;40208;2015-11-20 16:23;#BF27FF;0;5;5139
20;P3;40210;3;208;40208;2015-11-20 16:24;#BF27FF;23;5;5140
20;Kritische Stimme;40211;2;203;40203;2015-11-20 16:25;#BF27FF;-7;4;5141
20;Traumdiebe;40212;1;212;49999;2015-11-20 16:26;#BF27FF;7;3;5142
20;Heimatland!;40213;1;213;49999;2015-11-20 16:27;#BF27FF;7;3;5143
20;fŸr Deutschland;40214;1;214;49999;2015-11-20 16:28;#BF27FF;7;3;5144
20;Ganz einfach;40215;1;215;49999;2015-11-20 16:29;#BF27FF;7;3;5145
20;Alexander Haupt;40216;1;216;49999;2015-11-20 16:30;#BF27FF;7;3;5146
20;Begegnung;40217;1;217;49999;2015-11-20 16:31;#BF27FF;7;3;5147
20;Wettkšnig;40218;1;218;49999;2015-11-20 16:32;#BF27FF;14;3;5148
20;true7;40219;1;219;49999;2015-11-20 16:33;#BF27FF;7;3;5149
20;;40220;1;220;49999;2015-11-20 16:34;#BF27FF;7;3;5150
20;Erlauchter;40221;2;220;40220;2015-11-20 16:35;#BF27FF;7;4;5151
20;Fragender;40222;2;220;40220;2015-11-20 16:36;#BF27FF;0;4;5152
20;Oh je;40223;2;220;40220;2015-11-20 16:37;#BF27FF;0;4;5153
20;Putinversteher;40224;1;224;49999;2015-11-20 16:38;#BF27FF;14;3;5154
20;Bel Phase;40225;1;225;49999;2015-11-20 16:39;#BF27FF;14;3;5155
20;Niemann;40226;1;226;49999;2015-11-20 16:40;#BF27FF;14;3;5156
20;Frankk C;40227;1;227;49999;2015-11-20 16:41;#BF27FF;14;3;5157
20;Jan;40228;1;228;49999;2015-11-20 16:42;#BF27FF;14;3;5158
20;Marzel;40229;1;229;49999;2015-11-20 16:43;#BF27FF;7;3;5159
20;Jean Flores;40230;1;230;49999;2015-11-20 16:44;#BF27FF;14;3;5160
20;;40231;1;231;49999;2015-11-20 16:45;#BF27FF;7;3;5161
20;Carl;40232;2;231;40231;2015-11-20 16:46;#BF27FF;7;4;5162
20;Des Kaisers neue Kleider;40233;1;233;49999;2015-11-20 16:47;#BF27FF;7;3;5163
20;WalkerKooi;40234;1;234;49999;2015-11-20 16:48;#BF27FF;7;3;5164
20;Querdenker;40235;1;235;49999;2015-11-20 16:49;#BF27FF;7;3;5165
20;Plinius;40236;1;236;49999;2015-11-20 16:50;#BF27FF;7;3;5166
20;Stadt;40237;1;237;49999;2015-11-20 16:51;#BF27FF;21;3;5167
20;Raitch;40238;1;238;49999;2015-11-20 16:52;#BF27FF;14;3;5168
20;Guest;40239;1;239;49999;2015-11-20 16:53;#BF27FF;7;3;5169
20;Bayer;40240;1;240;49999;2015-11-20 16:54;#BF27FF;14;3;5170
20;Merkel hat fertig;40241;1;241;49999;2015-11-20 16:55;#BF27FF;7;3;5171
20;Warum tut niemand etwas?;40242;2;241;40241;2015-11-20 16:56;#BF27FF;15;4;5172
20;Rednix;40243;2;241;40241;2015-11-20 16:57;#BF27FF;1;4;5173
20;ErnstFehltMann;40244;2;241;40241;2015-11-20 16:58;#BF27FF;1;4;5174
20;Tromba;40245;1;245;49999;2015-11-20 16:59;#BF27FF;14;3;5175
20;Bel Phase;40246;1;246;49999;2015-11-20 17:00;#BF27FF;7;3;5176
20;roxton;40247;1;247;49999;2015-11-20 17:01;#BF27FF;14;3;5177
20;John Batz;40248;2;247;40247;2015-11-20 17:02;#BF27FF;3;4;5178
20;roxton;40249;3;248;40248;2015-11-20 17:03;#BF27FF;3;5;5179
20;Anton12353;40250;1;250;49999;2015-11-20 17:04;#BF27FF;7;3;5180
20;Dr. Yes;40251;1;251;49999;2015-11-20 17:05;#BF27FF;7;3;5181
20;The Bernd;40252;1;252;49999;2015-11-20 17:06;#BF27FF;0;3;5182
20;Merkel versteht nichts mehr;40253;1;253;49999;2015-11-20 17:07;#BF27FF;0;3;5183
20;Helge Hein;40254;1;254;49999;2015-11-20 17:08;#BF27FF;7;3;5184
20;Tante Ho;40255;1;255;49999;2015-11-20 17:09;#BF27FF;7;3;5185
20;Wahnsinn;40256;1;256;49999;2015-11-20 17:10;#BF27FF;7;3;5186
20;namaste;40257;1;257;49999;2015-11-20 17:11;#BF27FF;7;3;5187
20;TheLastStanding;40258;2;257;40257;2015-11-20 17:12;#BF27FF;10;4;5188
20;Nie wieder;40259;2;257;40257;2015-11-20 17:13;#BF27FF;-6;4;5189
20;Bert;40260;1;260;49999;2015-11-20 17:14;#BF27FF;7;3;5190
20;Anton12353;40261;1;261;49999;2015-11-20 17:15;#BF27FF;14;3;5191
20;Noobton12353;40262;2;261;40261;2015-11-20 17:16;#BF27FF;1;4;5192
20;Ciao Affdeh;40263;1;263;49999;2015-11-20 17:17;#BF27FF;14;3;5193
20;Ichauch!;40264;1;264;49999;2015-11-20 17:18;#BF27FF;7;3;5194
20;Frodo-neu;40265;1;265;49999;2015-11-20 17:19;#BF27FF;7;3;5195
20;Alfredo;40266;1;266;49999;2015-11-20 17:20;#BF27FF;7;3;5196
20;Cyranoelle;40267;2;266;40265;2015-11-20 17:21;#BF27FF;7;4;5197
20;Susanne Sorglos;40268;1;268;49999;2015-11-20 17:22;#BF27FF;14;3;5198
20;Garten;40269;1;269;49999;2015-11-20 17:23;#BF27FF;7;3;5199
20;Tommy Agon;40270;1;270;49999;2015-11-20 17:24;#BF27FF;14;3;5200
20;Cyranoelle;40271;2;270;40270;2015-11-20 17:25;#BF27FF;3;4;5201
20;Tommy Agon;40272;3;271;40271;2015-11-20 17:26;#BF27FF;25;5;5202
20;treu;40273;1;273;49999;2015-11-20 17:27;#BF27FF;7;3;5203
20;Peter G.;40274;1;274;49999;2015-11-20 17:28;#BF27FF;14;3;5204
20;cafe144;40275;1;275;49999;2015-11-20 17:29;#BF27FF;7;3;5205
20;K.Schill;40276;1;276;49999;2015-11-20 17:30;#BF27FF;14;3;5206
20;Cyranoelle;40277;1;277;49999;2015-11-20 17:31;#BF27FF;7;3;5207
20;gerhard schmid;40278;1;278;49999;2015-11-20 17:32;#BF27FF;7;3;5208
28;WurzelElement;282828;0;0;999;2015-11-20 17:32;#BF27FF;1001;2;0
28;Michael S.;50001;1;1;59999;2015-11-20 17:33;#79A4FF;7;3;5710
28;HansC H.;50002;2;1;50001;2015-11-20 17:34;#79A4FF;0;4;5711
28;Jasmin K.;50003;2;1;50001;2015-11-20 17:35;#79A4FF;-4;4;5712
28;Rainer K.;50004;3;2;50002;2015-11-20 17:36;#79A4FF;8;5;5713
28;Cornelia G.;50005;3;3;50003;2015-11-20 17:37;#79A4FF;1;5;5714
28;Uhu;50006;1;6;59999;2015-11-20 17:38;#79A4FF;14;3;5715
28;Alex B.;50007;1;7;59999;2015-11-20 17:39;#79A4FF;7;3;5716
28;Alexander K.;50008;2;7;50007;2015-11-20 17:40;#79A4FF;0;4;5717
28;Karl S.;50009;1;9;59999;2015-11-20 17:41;#79A4FF;7;3;5718
28;J K.;50010;1;10;59999;2015-11-20 17:42;#79A4FF;14;3;5719
28;Alexander K.;50011;2;10;50010;2015-11-20 17:43;#79A4FF;3;4;5720
28;Huber T.;50012;1;12;59999;2015-11-20 17:44;#79A4FF;14;3;5721
28;Forest W.;50013;1;13;59999;2015-11-20 17:45;#79A4FF;7;3;5722
28;Martina W.;50014;2;13;50013;2015-11-20 17:46;#79A4FF;3;4;5723
28;Francois M.;50015;1;15;59999;2015-11-20 17:47;#79A4FF;7;3;5724
28;Hans K.;50016;1;16;59999;2015-11-20 17:48;#79A4FF;14;3;5725
28;Elke R.;50017;1;17;59999;2015-11-20 17:49;#79A4FF;7;3;5726
28;franziska b.;50018;1;18;59999;2015-11-20 17:50;#79A4FF;7;3;5727
28;Rainer M.;50019;1;19;59999;2015-11-20 17:51;#79A4FF;7;3;5728
28;Monika S.;50020;1;20;59999;2015-11-20 17:52;#79A4FF;7;3;5729
28;Heinz B.;50021;1;21;59999;2015-11-20 17:53;#79A4FF;7;3;5730
28;Kurt T.;50022;1;22;59999;2015-11-20 17:54;#79A4FF;14;3;5731
28;A K.;50023;1;23;59999;2015-11-20 17:55;#79A4FF;7;3;5732
28;Martina W.;50024;1;24;59999;2015-11-20 17:56;#79A4FF;7;3;5733
28;Michael E.;50025;1;25;59999;2015-11-20 17:57;#79A4FF;14;3;5734
28;Gerd M.;50026;1;26;59999;2015-11-20 17:58;#79A4FF;7;3;5735
28;Maya S.;50027;1;27;59999;2015-11-20 17:59;#79A4FF;21;3;5736
28;Berliner BŠrchen;50028;1;28;59999;2015-11-20 18:00;#79A4FF;7;3;5737
28;ichausdemosten;50029;2;28;50028;2015-11-20 18:01;#79A4FF;1;4;5738
28;Thomas R.;50030;1;30;59999;2015-11-20 18:02;#79A4FF;14;3;5739
28;wolfgang k.;50031;2;30;50030;2015-11-20 18:03;#79A4FF;-6;4;5740
28;Andrea;50032;1;32;59999;2015-11-20 18:04;#79A4FF;14;3;5741
28;Steffen Z.;50033;2;32;50032;2015-11-20 18:05;#79A4FF;1;4;5742
28;Ulrich O.;50034;3;33;50033;2015-11-20 18:06;#79A4FF;22;5;5743
28;Ingo M.;50035;2;32;50032;2015-11-20 18:07;#79A4FF;29;4;5744
28;Andrea;50036;1;36;59999;2015-11-20 18:08;#79A4FF;21;3;5745
28;Johnny F.;50037;2;36;50036;2015-11-20 18:09;#79A4FF;10;4;5746
28;Steffen P.;50038;2;36;50036;2015-11-20 18:10;#79A4FF;3;4;5747
28;Dietmar G.;50039;2;36;50036;2015-11-20 18:11;#79A4FF;0;4;5748
28;Ulrich O.;50040;3;39;50039;2015-11-20 18:12;#79A4FF;22;5;5749
28;Andrea;50041;1;41;59999;2015-11-20 18:13;#79A4FF;7;3;5750
28;Betti S.;50042;2;41;50041;2015-11-20 18:14;#79A4FF;14;4;5751
28;Tina S.;50043;2;41;50041;2015-11-20 18:15;#79A4FF;15;4;5752
28;Ulrich O.;50044;3;42;50042;2015-11-20 18:16;#79A4FF;22;5;5753
28;Ingo M.;50045;2;41;50041;2015-11-20 18:17;#79A4FF;22;4;5754
28;Andrea;50046;1;46;59999;2015-11-20 18:18;#79A4FF;7;3;5755
28;Martin E.;50047;2;46;50046;2015-11-20 18:19;#79A4FF;7;4;5756
28;manfred r.;50048;2;46;50046;2015-11-20 18:20;#79A4FF;3;4;5757
28;Ulrich O.;50049;3;47;50047;2015-11-20 18:21;#79A4FF;14;5;5758
28;Oliver E.;50050;1;50;59999;2015-11-20 18:22;#79A4FF;7;3;5759
28;walter d.;50051;1;51;59999;2015-11-20 18:23;#79A4FF;7;3;5760
28;Rainer W.;50052;1;52;59999;2015-11-20 18:24;#79A4FF;7;3;5761
28;Dietmar G.;50053;2;52;50052;2015-11-20 18:25;#79A4FF;7;4;5762
28;ichausdemosten;50054;1;54;59999;2015-11-20 18:26;#79A4FF;7;3;5763
28;Peter M.;50055;1;55;59999;2015-11-20 18:27;#79A4FF;21;3;5764
28;Jannick M.;50056;1;56;59999;2015-11-20 18:28;#79A4FF;7;3;5765
28;Nino R.;50057;1;57;59999;2015-11-20 18:29;#79A4FF;7;3;5766
28;Franz E.;50058;2;57;50057;2015-11-20 18:30;#79A4FF;3;4;5767
28;Franz E.;50059;1;59;59999;2015-11-20 18:31;#79A4FF;14;3;5768
28;Lilli P.;50060;1;60;59999;2015-11-20 18:32;#79A4FF;7;3;5769
28;Flintenuschis k.;50061;1;61;59999;2015-11-20 18:33;#79A4FF;7;3;5770
28;hermangerman;50062;1;62;59999;2015-11-20 18:34;#79A4FF;7;3;5771
28;Poly L.;50063;1;63;59999;2015-11-20 18:35;#79A4FF;14;3;5772
28;Lutz H.;50064;1;64;59999;2015-11-20 18:36;#79A4FF;7;3;5773
28;Marco H.;50065;1;65;59999;2015-11-20 18:37;#79A4FF;7;3;5774
28;MaKiLu;50066;1;66;59999;2015-11-20 18:38;#79A4FF;7;3;5775
28;Joachim N.;50067;1;67;59999;2015-11-20 18:39;#79A4FF;7;3;5776
