Artikelnr;acc_name;Gesamtnr;row;ausg_nr;beznr_komm;relative_date;text
3;walter thon;32;1;32;9999;2015-11-20 15:53;
3;Wolfgang Schels;33;1;33;9999;2015-11-20 15:54;
3;Rainer Wiesner;34;1;34;9999;2015-11-20 15:55;
3;Knud Espig;35;1;35;9999;2015-11-20 15:56;
3;Ronald Harders;36;1;36;9999;2015-11-20 15:57;
3;Siegmar Stein;37;1;37;9999;2015-11-20 15:58;
3;Gerdi Franke;38;1;38;9999;2015-11-20 15:59;
3;Sigi Herdegen;39;1;39;9999;2015-11-20 16:00;
3;Ursula Oelberger;40;1;40;9999;2015-11-20 16:01;
3;Michael Clemens;41;1;41;9999;2015-11-20 16:02;
3;Guenter Traumann;411;2;41;41;2015-11-20 16:03;
3;Kurt Lutzenberger;42;1;42;9999;2015-11-20 16:04;
3;Guenter Traumann;421;2;42;42;2015-11-20 16:05;
3;Dieter Schmeer;43;1;43;9999;2015-11-20 16:06;
3;Guenter Traumann;431;2;43;43;2015-11-20 16:07;
3;ursula hobl;44;1;44;9999;2015-11-20 16:08;
3;Guenter Traumann;441;2;44;44;2015-11-20 16:09;
3;Gunter Zinapold;442;2;44;44;2015-11-20 16:10;
3;Reinhard Schmidt;443;2;44;44;2015-11-20 16:11;
3;Lili Pechler;45;1;45;9999;2015-11-20 16:12;
3;Guenter Traumann;451;2;45;45;2015-11-20 16:13;
3;Hermine Löchinger;46;1;46;9999;2015-11-20 16:14;
3;Guenter Traumann;461;2;46;46;2015-11-20 16:15;
3;Ralf Garsey;462;2;46;46;2015-11-20 16:16;
3;Paul Mittelsdorf;463;2;46;46;2015-11-20 16:17;
3;Samuel Bergmann;47;1;47;9999;2015-11-20 16:18;
3;Guenter Traumann;471;2;47;47;2015-11-20 16:19;
3;Kevin Micheluzzi;48;1;48;9999;2015-11-20 16:20;
3;Georg von Frundsberg;49;1;49;9999;2015-11-20 16:21;
3;Guenter Traumann;491;2;49;49;2015-11-20 16:22;
3;Andi Gabriel;50;1;50;9999;2015-11-20 16:23;
3;Guenter Traumann;501;2;50;50;2015-11-20 16:24;
3;Max Merkel;51;1;51;9999;2015-11-20 16:25;
3;Franz Kassekert;511;2;51;51;2015-11-20 16:26;
3;Hanne Becker;512;2;51;51;2015-11-20 16:27;
3;Markus Müller;52;1;52;9999;2015-11-20 16:28;
3;Guenter Traumann;521;2;52;52;2015-11-20 16:29;
3;Ralf Garsey;522;2;52;52;2015-11-20 16:30;
3;Andre Thür;53;1;53;9999;2015-11-20 16:31;
3;Reinhard Schmidt;531;2;53;53;2015-11-20 16:32;
3;Guenter Laup;532;2;53;53;2015-11-20 16:33;
3;Harry Foese;533;2;53;53;2015-11-20 16:34;
3;Gerdi Franke;54;1;54;9999;2015-11-20 16:35;
3;Guenter Traumann;541;2;54;54;2015-11-20 16:36;
3;Dieter Schmeer;55;1;55;9999;2015-11-20 16:37;
3;Guenter Traumann;551;2;55;55;2015-11-20 16:38;
3;Kurt Janecek;56;1;56;9999;2015-11-20 16:39;
3;Günter Müller;57;1;57;9999;2015-11-20 16:40;
3;Uwe Schelske;58;1;58;9999;2015-11-20 16:41;
3;Guenter Traumann;581;2;58;58;2015-11-20 16:42;
3;Pablo Brauch;59;1;59;9999;2015-11-20 16:43;
3;Rudolf Weingarth;60;1;60;9999;2015-11-20 16:44;
3;Christof Kochanowski;61;1;61;9999;2015-11-20 16:45;
3;Peter Schlönzke;62;1;62;9999;2015-11-20 16:46;
3;Kinzer René;63;1;63;9999;2015-11-20 16:47;
3;Peter Weber;64;1;64;9999;2015-11-20 16:48;
3;Andre Thür;641;2;64;64;2015-11-20 16:49;
3;Jens Woldrak;65;1;65;9999;2015-11-20 16:50;
3;Martin Treml;66;1;66;9999;2015-11-20 16:51;
3;Marianne Dolans;67;1;67;9999;2015-11-20 16:52;
3;Susi Vormwalde;68;1;68;9999;2015-11-20 16:53;
3;Ralf Garsey;681;2;68;68;2015-11-20 16:54;
3;Detlef Schmidt;69;1;69;9999;2015-11-20 16:55;
3;Silvia Wittek;70;1;70;9999;2015-11-20 17:26;
3;Ralf Garsey;701;2;70;70;2015-11-20 17:26;
3;Richard Sassenberger;71;1;71;9999;2015-11-20 17:27;
3;Dagmar Dr. Luther-Zahn;711;2;71;71;2015-11-20 17:27;
3;Hanne Becker;72;1;72;9999;2015-11-20 17:41;
3;Hanne Becker;721;2;723;723;2015-11-20 18:50;
3;Artur Dietz;722;2;72;72;2015-11-20 17:41;
3;Gabriele Wiemer;723;2;72;72;2015-11-20 17:41;
3;Werner Scholz;73;1;73;9999;2015-11-20 17:41;
3;Sepp Müller;74;1;74;9999;2015-11-20 17:41;
3;Ralf Garsey;741;2;74;74;2015-11-20 17:41;
3;Ulrich Loose;75;1;75;9999;2015-11-20 17:46;
3;Carlos Gutjahr;76;1;76;9999;2015-11-20 17:54;
3;Christof Kochanowski;77;1;77;9999;2015-11-20 17:55;
3;Birgit Hermann;78;1;78;9999;2015-11-20 17:57;
3;Ralf Garsey;781;2;78;78;2015-11-20 17:57;
3;Ralph Schmitz;79;1;79;9999;2015-11-20 17:58;
3;Ulrich Loose;80;1;80;9999;2015-11-20 17:59;
3;Harald Meyer;81;1;81;9999;2015-11-20 17:59;
3;Michael Schultz;82;1;82;9999;2015-11-20 18:00;
3;Ursula Oelberger;83;1;83;9999;2015-11-20 18:01;
3;Heike Fraud;84;1;84;9999;2015-11-20 18:01;
3;Franz Eiche;85;1;85;9999;2015-11-20 18:01;
3;Peter Neumeyer;851;2;85;85;2015-11-20 18:01;
3;chris henry;852;2;85;85;2015-11-20 18:01;
3;Oliver Koenig;86;1;86;9999;2015-11-20 18:02;
3;Peter Neumeyer;861;2;86;86;2015-11-20 18:02;
3;Winfried Lammert;862;2;86;86;2015-11-20 18:02;
3;Oliver Richter;87;1;87;9999;2015-11-20 18:02;
3;Franz Kassekert;88;1;88;9999;2015-11-20 18:02;
3;Ingolf Kurtze;89;1;89;9999;2015-11-20 18:03;
3;Bernd Richter;90;1;90;9999;2015-11-20 18:03;
3;Peter Neumeyer;901;2;90;90;2015-11-20 18:03;
3;Hannelore Schmidt-Irion;91;1;91;9999;2015-11-20 18:03;
3;Huberto Borden;92;1;92;9999;2015-11-20 18:06;
3;Hildegard Schwab;93;1;93;9999;2015-11-20 18:07;
3;chris henry;94;1;94;9999;2015-11-20 18:08;
3;Andi Gabriel;941;2;94;94;2015-11-20 18:08;
3;Peter Neumeyer;95;1;95;9999;2015-11-20 18:08;
3;Sebastian Gross;96;1;96;9999;2015-11-20 18:08;
3;Gerhard Meyer;97;1;97;9999;2015-11-20 18:08;
3;Uschi Keller;971;2;97;97;2015-11-20 18:08;
3;Werner Scholz;98;1;98;9999;2015-11-20 18:10;
3;Winfried Lammert;99;1;99;9999;2015-11-20 18:10;
3;Ralph Petersen;100;1;100;9999;2015-11-20 18:13;
3;Dieter Hamacher;101;1;101;9999;2015-11-20 18:15;
3;Jimmy Siegel;1011;2;101;101;2015-11-20 18:15;
3;Horst Ruben;102;1;102;9999;2015-11-20 18:15;
3;Peter Lutz;103;1;103;9999;2015-11-20 18:18;
3;Alexander Buchele;104;1;104;9999;2015-11-20 18:18;
3;Uschi Keller;1041;2;104;104;2015-11-20 18:18;
3;Heinrich Bergschmidt;1042;2;104;104;2015-11-20 18:18;
3;Alfons Weiler;105;1;105;9999;2015-11-20 18:18;
3;Harald Banek;106;1;106;9999;2015-11-20 18:22;
3;Maximilian Becker;107;1;107;9999;2015-11-20 18:25;
3;Waltraud Netwall;108;1;108;9999;2015-11-20 18:25;
3;Patrick Söchter;109;1;109;9999;2015-11-20 18:25;
3;Antje Fruth;110;1;110;9999;2015-11-20 18:28;
3;Wolfgang Meyer;111;1;111;9999;2015-11-20 18:29;
3;Ludwig Lukitsch;1111;2;111;111;2015-11-20 18:29;
3;Dirk Sokollis;112;1;112;9999;2015-11-20 18:29;
3;Hellmut Wilde;1121;2;112;112;2015-11-20 18:29;
3;Heinrich Bergschmidt;1122;2;112;112;2015-11-20 18:29;
3;Ellen Wölfer;113;1;113;9999;2015-11-20 18:30;
3;Thomas Geier;114;1;114;9999;2015-11-20 18:30;
3;Gerhard Gamme;115;1;115;9999;2015-11-20 18:30;
3;Marion Vaith;1151;2;115;115;2015-11-20 18:30;
3;Dieter Schmeer;116;1;116;9999;2015-11-20 18:30;
3;Uschi Keller;117;1;117;9999;2015-11-20 18:34;
3;Herbert Bretzlinger;1171;2;117;117;2015-11-20 18:34;
3;Gernoth Gregor;118;1;118;9999;2015-11-20 18:35;
3;Achim Lucas Rehm;119;1;119;9999;2015-11-20 18:37;
3;barbara Müller;1191;2;119;119;2015-11-20 18:37;
3;Gabriele Wiemer;120;1;120;9999;2015-11-20 18:37;
3;Brigitte Bücker-Biering;121;1;121;9999;2015-11-20 18:38;
3;Udo Wacker;122;1;122;9999;2015-11-20 18:39;
3;Anonym;123;1;123;9999;2015-11-20 18:39;
3;Heinrich Bergschmidt;124;1;124;9999;2015-11-20 18:40;
3;Brigitte Werner;1241;2;124;124;2015-11-20 18:40;
3;Thomas Meier;125;1;125;9999;2015-11-20 18:41;
3;Franz Müller;126;1;126;9999;2015-11-20 18:41;
3;Brigitte Werner;1261;2;126;126;2015-11-20 18:41;
3;karl heinz samfass;127;1;127;9999;2015-11-20 18:42;
3;Berthold Moreno-Ferron;128;1;128;9999;2015-11-20 18:43;
3;Jimmy Siegel;1281;2;128;128;2015-11-20 18:43;
3;Marco Maestro;1282;2;128;128;2015-11-20 18:43;
3;Jimmy Siegel;1283;2;128;128;2015-11-20 18:43;
3;frieder weber;129;1;129;9999;2015-11-20 18:43;
3;Michael Rotter;130;1;130;9999;2015-11-20 18:51;
3;barbara Müller;1301;2;130;130;2015-11-20 18:51;
3;Annette Schollek;1302;2;130;130;2015-11-20 18:51;
3;Jimmy Siegel;131;1;131;9999;2015-11-20 18:51;
3;Ulrich Schulz;132;1;132;9999;2015-11-20 18:53;
3;fritz kasulke;133;1;133;9999;2015-11-20 18:54;
3;Berthold Moreno-Ferron;134;1;134;9999;2015-11-20 18:54;
3;Hans Reitz;1341;2;134;134;2015-11-20 18:54;
3;Werner Scholz;1342;2;134;134;2015-11-20 18:54;
3;Marco Maestro;135;1;135;9999;2015-11-20 18:56;
3;Christof Kochanowski;136;1;136;9999;2015-11-20 18:56;
3;Claus Turner;137;1;137;9999;2015-11-20 19:01;
3;marion fromm;138;1;138;9999;2015-11-20 19:01;
3;barbara Müller;1381;2;138;138;2015-11-20 19:01;
3;Marianne Dolans;139;1;139;9999;2015-11-20 19:02;
3;Ronald Lutter;140;1;140;9999;2015-11-20 19:05;
3;Sabine Lindner;1401;2;140;140;2015-11-20 19:01;
3;Volker Antrag;1402;2;140;140;2015-11-20 19:01;
3;Marion Varrel;1403;2;140;140;2015-11-20 19:01;
3;Hans Peter;141;1;141;9999;2015-11-20 19:08;
3;Marianne Dolans;1411;2;141;141;2015-11-20 19:08;
3;Jana Werner;1412;2;141;141;2015-11-20 19:08;
3;waltraut podszus;142;1;142;9999;2015-11-20 19:09;
3;Ruediger Steinhardt;143;1;143;9999;2015-11-20 19:09;
3;Norbert Knopff;144;1;144;9999;2015-11-20 19:10;
3;Ralf Petrausch;145;1;145;9999;2015-11-20 19:12;
3;Helene Reike;146;1;146;9999;2015-11-20 19:12;
3;Maritta Kaufmann;147;1;147;9999;2015-11-20 19:16;
3;Jochen Weit;148;1;148;9999;2015-11-20 19:16;
3;Verena Rosenberg;149;1;149;9999;2015-11-20 19:17;
3;sibylle weick;150;1;150;9999;2015-11-20 19:19;
3;Jörg Scheitel;151;1;151;9999;2015-11-20 19:19;
3;Christian Kabitzke;152;1;152;9999;2015-11-20 19:20;
3;Reinhard Piltz;1521;2;152;152;2015-11-20 19:20;
3;Harald Weinheimer;153;1;153;9999;2015-11-20 19:20;
3;Brigitte Bücker-Biering;154;1;154;9999;2015-11-20 19:21;
3;Jan Schäfer;155;1;155;9999;2015-11-20 19:23;
3;Wolfgang Nold;1551;2;155;155;2015-11-20 19:23;
3;Verena Rosenberg;1552;2;155;155;2015-11-20 19:23;
3;Nikolaus Schwarz;1553;2;155;155;2015-11-20 19:23;
3;Antje Melcher;1554;2;155;155;2015-11-20 19:23;
3;Sepp Müller;1555;2;155;155;2015-11-20 19:23;
3;Peter Maurer;1556;2;155;155;2015-11-20 19:23;
3;Gerd-Dieter Zahlten;1557;2;155;155;2015-11-20 19:23;
3;Hans Gruger;1558;2;155;155;2015-11-20 19:23;
3;Thomas Meier;1559;2;155;155;2015-11-20 19:23;
3;martina michalz;156;1;156;9999;2015-11-20 19:23;
3;Jochen Salzer;157;1;157;9999;2015-11-20 19:25;
3;Marion Varrel;158;1;158;9999;2015-11-20 19:28;
3;Werner Sinnsmann;159;1;159;9999;2015-11-20 19:32;
3;Peter Maurer;160;1;160;9999;2015-11-20 19:34;
3;peter franzen;1601;2;160;160;2015-11-20 19:34;
3;Hartmut Laue;1602;2;160;160;2015-11-20 19:34;
3;Peter Maurer;1602;2;160;160;2015-11-20 19:34;
3;Hartmut Laue;161;1;161;9999;2015-11-20 19:34;
3;Gunter Markus;162;1;162;9999;2015-11-20 19:34;
3;Peter Michael;163;1;163;9999;2015-11-20 19:35;
3;Evi Philbert;1631;2;163;163;2015-11-20 19:35;
3;Franz Kassekert;164;1;164;9999;2015-11-20 19:35;
3;Ingo Schlevoigt;165;1;165;9999;2015-11-20 19:37;
3;Rainer Flügel;166;1;166;9999;2015-11-20 19:37;
3;Sabine Lindner;167;1;167;9999;2015-11-20 19:39;
3;Gunter Markus;1671;2;167;167;2015-11-20 19:39;
3;Carlo Deali;168;1;168;9999;2015-11-20 19:43;
3;Gerd-Dieter Zahlten;169;1;169;9999;2015-11-20 19:44;
3;Hajo Eckstein;170;1;170;9999;2015-11-20 19:44;
3;Roland Muck;171;1;171;9999;2015-11-20 19:48;
3;Martin Treml;172;1;172;9999;2015-11-20 19:52;
3;Schneider Markus;173;1;173;9999;2015-11-20 19:55;
3;Andreas Gross;1731;2;173;173;2015-11-20 19:55;
3;Michael Schraft;174;1;174;9999;2015-11-20 19:58;
3;Antje Melcher;1741;2;174;174;2015-11-20 19:58;
3;Georg Henzler;1742;2;174;174;2015-11-20 19:58;
3;Alfons Herzog;175;1;175;9999;2015-11-20 19:58;
3;Sebastian Gross;1751;2;175;175;2015-11-20 19:58;
3;Thomas Nowak;176;1;176;9999;2015-11-20 20:00;
3;barbara Müller;1761;2;176;176;2015-11-20 20:00;
3;Gabriele Wiemer;177;1;177;9999;2015-11-20 20:00;
3;Paul Mittelsdorf;1771;2;177;177;2015-11-20 20:00;
3;Brigitte Bücker-Biering;1772;2;177;177;2015-11-20 20:00;
3;Claire Nemon;1773;2;177;177;2015-11-20 20:00;
3;Matthias Voigt;178;1;178;9999;2015-11-20 20:00;
3;Andreas Gross;1781;2;178;178;2015-11-20 20:00;
3;Paul Peter;179;1;179;9999;2015-11-20 20:04;
3;Paul Mittelsdorf;1791;2;179;179;2015-11-20 20:04;
3;klaus marggraff;180;1;180;9999;2015-11-20 20:04;
3;Bernd Buchheit;181;1;181;9999;2015-11-20 20:05;
3;Doris Mallon;182;1;182;9999;2015-11-20 20:06;
3;Ina Niehoff;1821;2;182;182;2015-11-20 20:06;
3;Claire Nemon;183;1;183;9999;2015-11-20 20:12;
3;barbara Müller;1831;2;183;183;2015-11-20 20:12;
3;Gabriele Wiemer;1832;2;183;183;2015-11-20 20:12;
3;Peter Maurer;1833;2;183;183;2015-11-20 20:12;
3;Norbert Pütz;184;1;184;9999;2015-11-20 20:13;
3;Valentin Merkew;185;1;185;9999;2015-11-20 20:14;
3;barbara Müller;1851;2;185;185;2015-11-20 20:14;
3;serge borel;186;1;186;9999;2015-11-20 20:18;
3;Frank Schuster;1861;2;186;186;2015-11-20 20:18;
3;Anonym;1862;2;186;186;2015-11-20 20:18;
3;Mark Felder;1863;2;186;186;2015-11-20 20:18;
3;Johann Ahrens;187;1;187;9999;2015-11-20 20:24;
3;Berthold Moreno-Ferron;188;1;188;9999;2015-11-20 20:30;
3;Jörg Scheitel;189;1;189;9999;2015-11-20 20:32;
3;Nikolaus Schwarz;190;1;190;9999;2015-11-20 20:35;
3;barbara Müller;1901;2;190;190;2015-11-20 20:35;
3;Ralf Kirstein;191;1;191;9999;2015-11-20 20:36;
3;Bernhard Krause;192;1;192;9999;2015-11-20 20:42;
3;barbara Müller;1921;2;192;192;2015-11-20 20:42;
3;Johannes Walfort;193;1;193;9999;2015-11-20 20:43;
3;Andreas Gross;194;1;194;9999;2015-11-20 20:42;
3;Jochen Kaufmann;195;1;195;9999;2015-11-20 20:47;
3;barbara Müller;1951;2;195;195;2015-11-20 20:47;
3;Michael Voegele;196;1;196;9999;2015-11-20 20:48;
3;Irene Benz;197;1;197;9999;2015-11-20 20:50;
3;Ibrahim Maknusson;198;1;198;9999;2015-11-20 20:51;
3;Otto Stein;199;1;199;9999;2015-11-20 20:53;
3;Klaus-Werner Peterman;200;1;200;9999;2015-11-20 20:53;
3;barbara Müller;2001;2;200;200;2015-11-20 20:53;
3;Romana Bewacher;201;1;201;9999;2015-11-20 20:54;
3;Paul Mittelsdorf;202;1;202;9999;2015-11-20 20:55;
3;Thomas Weinert;203;1;203;9999;2015-11-20 20:55;
3;holger hüfken;204;1;204;9999;2015-11-20 20:55;
3;Georg Henzler;205;1;205;9999;2015-11-20 21:02;
3;Wolfgang Martin;206;1;206;9999;2015-11-20 21:04;
3;Norbert Mayer;207;1;207;9999;2015-11-20 21:04;
3;Friedhelm Krakowka;208;1;208;9999;2015-11-20 21:04;
3;Marie Marpel;209;1;209;9999;2015-11-20 21:04;
3;sidonie kalla;2091;2;209;209;2015-11-20 21:04;
3;Björn Brink;210;1;210;9999;2015-11-20 21:06;
3;Jannick Mohn;211;1;211;9999;2015-11-20 21:09;
3;Jens Machold;212;1;212;9999;2015-11-20 21:13;
3;Dietmar Horak;213;1;213;9999;2015-11-20 21:13;
3;Peter Gross;214;1;214;9999;2015-11-20 21:13;
3;barbara Müller;215;1;215;9999;2015-11-20 21:24;
3;Julia Müller;216;1;216;9999;2015-11-20 21:31;
3;Frank Schuster;2161;2;216;216;2015-11-20 21:31;
3;Magdalena Esser;2162;2;216;216;2015-11-20 21:31;
3;Antje Melcher;2163;2;216;216;2015-11-20 21:31;
3;Peter Maurer;2164;2;216;216;2015-11-20 21:31;
3;Susanne Schneider;217;1;217;9999;2015-11-20 21:37;
3;Thomas Holzer;218;1;218;9999;2015-11-20 21:39;
3;Manfred Holzer;219;1;219;9999;2015-11-20 21:48;
3;Werner Fischer;220;1;220;9999;2015-11-20 21:51;
3;Renate Stich;2201;2;220;220;2015-11-20 21:51;
3;Axel Müller;221;1;221;9999;2015-11-20 21:51;
3;Renée Cordier;2211;2;221;221;2015-11-20 21:51;
3;Daniel Mayer;222;1;222;9999;2015-11-20 21:52;
3;barbara Müller;2221;2;222;222;2015-11-20 21:52;
3;Johannes Walfort;223;1;223;9999;2015-11-20 21:53;
3;Egon A. W. Russ;224;1;224;9999;2015-11-20 21:53;
3;Stefan Engelhardt;225;1;225;9999;2015-11-20 21:54;
3;dieter gloede;226;2;225;225;2015-11-20 21:54;
3;Martin Treml;227;1;227;9999;2015-11-20 21:59;
3;Gabriele Wiemer;228;1;228;9999;2015-11-20 21:59;
3;Cornelius Tobies;229;1;229;9999;2015-11-20 22:03;
3;Claudia Thüren;230;1;230;9999;2015-11-20 22:14;
3;Stefanie Brozulat;231;1;231;9999;2015-11-20 22:14;
3;Gabriele Wiemer;232;1;232;9999;2015-11-20 22:14;
3;Loerper Arnold;233;1;233;9999;2015-11-20 22:24;
3;Susann Rubow;2331;2;233;233;2015-11-20 22:24;
3;Peter Schmidt;234;1;234;9999;2015-11-20 22:24;
3;Hanne Becker;2341;2;234;234;2015-11-20 22:24;
3;Stinton Martina;235;1;235;9999;2015-11-20 22:30;
3;Gaby Giehl;2351;2;235;235;2015-11-20 22:30;
3;Gabriele Wiemer;236;1;236;9999;2015-11-20 22:30;
3;Kurt Klein;237;1;237;9999;2015-11-20 22:38;
3;Patrick Stange;238;1;238;9999;2015-11-20 22:40;
3;Frank Bohne;239;1;239;9999;2015-11-20 22:42;
3;Werner Berger;240;1;240;9999;2015-11-20 22:48;
3;Thorsten Fischer;241;2;240;240;2015-11-20 22:48;
3;Peter Pascht;2411;2;240;240;2015-11-20 22:48;
3;Pfeiffer Armin;2412;2;240;240;2015-11-20 22:48;
3;Mittler Rosemarie;242;1;242;9999;2015-11-20 22:49;
3;Edeltraud Lennicke;2421;2;242;242;2015-11-20 22:49;
3;Wolfgang Bing;243;1;243;9999;2015-11-20 22:50;
3;dieter gloede;244;2;243;243;2015-11-20 22:50;
3;Andreas Daroszewski;245;1;245;9999;2015-11-20 22:50;
3;karin huertgen;246;1;246;9999;2015-11-20 22:51;
3;Stephan Müller;247;1;247;9999;2015-11-20 23:04;
3;Frank Schuster;248;1;248;9999;2015-11-20 23:07;
3;dieter gloede;249;2;248;248;2015-11-20 23:07;
3;Daniel Mayer;2491;2;248;248;2015-11-20 23:07;
3;Peter Pascht;2492;3;248;248;2015-11-20 23:07;
3;Jürgen Kurtz;250;1;250;9999;2015-11-20 23:10;
3;Peter Pascht;251;1;251;9999;2015-11-20 23:27;
3;Uschi Keller;2511;2;251;251;2015-11-20 23:27;
3;Werner Hoffmann;252;1;252;9999;2015-11-20 23:31;
3;Heiko Sacher;253;1;253;9999;2015-11-20 23:55;
3;anita koch;254;1;254;9999;2015-11-21 00:13;
3;Karin Rosenfeld;255;1;255;9999;2015-11-21 00:52;
3;unkas noelkenberg;256;1;256;9999;2015-11-21 02:02;
3;Klaus Barth;2561;2;256;256;2015-11-21 02:02;
3;Eliza Martin;2562;2;256;256;2015-11-21 02:02;
3;Rainer Flügel;257;1;257;9999;2015-11-21 02:38;
3;Wolfgang Ebel;258;1;258;9999;2015-11-21 05:22;
3;Stefan Held;259;1;259;9999;2015-11-21 05:40;
3;dieter gloede;260;2;259;259;2015-11-21 05:40;
3;Karl Haas;2601;2;259;259;2015-11-21 05:40;
3;Christian Hans Gruner;261;1;261;9999;2015-11-21 07:35;
3;Fredi Meier;262;1;262;9999;2015-11-21 07:36;
3;Richard Peters;263;1;263;9999;2015-11-21 07:37;
3;Karl Haas;2631;2;263;263;2015-11-21 07:38;
3;Reinhard John;264;1;264;9999;2015-11-21 07:39;
3;Walter Gerhartz;265;1;265;9999;2015-11-21 07:40;
3;herbert hämel;266;1;266;9999;2015-11-21 07:41;
3;Herbert Trundelberg;267;1;267;9999;2015-11-21 07:42;
3;Jochen Salzer;268;1;268;9999;2015-11-21 07:43;
3;Wolfgang Nold;269;1;269;9999;2015-11-21 07:44;
3;Anonym;270;1;270;9999;2015-11-21 07:45;
3;Sabine Kober;271;1;271;9999;2015-11-21 07:46;
3;Toto Schötz;272;1;272;9999;2015-11-21 07:47;
3;Sergej Luft;2721;2;272;272;2015-11-21 07:48;
3;Winfried Bartel;2722;2;272;272;2015-11-21 07:49;
3;Matthias Voigt;273;1;273;9999;2015-11-21 07:50;
3;Wolfgang Ebel;274;1;274;9999;2015-11-21 07:51;
3;Christiane Scharf-Frauer;2741;2;274;274;2015-11-21 07:52;
3;Wolfgang Wenisch;275;1;275;9999;2015-11-21 07:53;
3;Patrick Santer;276;1;276;9999;2015-11-21 07:54;
3;Theresa Schmidt;277;1;277;9999;2015-11-21 07:55;
3;Franz Müller;278;1;278;9999;2015-11-21 07:56;
3;Dieter Hamacher;279;1;279;9999;2015-11-21 07:57;
3;Dirk Sokollis;280;1;280;9999;2015-11-21 07:58;
3;Ibrahim Maknusson;281;1;281;9999;2015-11-21 07:59;
3;Claus de Jong;282;1;282;9999;2015-11-21 08:00;
3;Wolfgang Rogal;283;1;283;9999;2015-11-21 08:01;
3;Anegie Füller;284;1;284;9999;2015-11-21 08:02;
3;Cornelia-Regina Scheck;285;1;285;9999;2015-11-21 08:03;
3;Wieland Graef;286;1;286;9999;2015-11-21 08:04;
3;Carlo Deali;287;1;287;9999;2015-11-21 08:05;
3;Dieter Schmeer;288;1;288;9999;2015-11-21 08:06;
3;Evelyn von Berg;289;1;289;9999;2015-11-21 08:07;
3;Ulrich Vollmer;290;2;289;289;2015-11-21 08:08;
3;Alex Weinberg;291;1;291;9999;2015-11-21 08:09;
3;Torsten Naubert;2911;2;291;291;2015-11-21 08:10;
3;karl heinz samfass;2912;2;291;291;2015-11-21 08:11;
3;herbert hämel;292;1;292;9999;2015-11-21 08:12;
3;Winfried Bartel;293;1;293;9999;2015-11-21 08:13;
3;Anita Bauer;294;1;294;9999;2015-11-21 08:14;
3;Dominik Gambino;295;1;295;9999;2015-11-21 08:15;
3;Arthur Beier;296;1;296;9999;2015-11-21 08:16;
3;Judit Ludwig-Taba;297;1;297;9999;2015-11-21 08:17;
3;Winfried Arwers;298;1;298;9999;2015-11-21 08:18;
3;Torsten Naubert;2981;2;298;298;2015-11-21 08:19;
3;Thomas Vulturius;2982;2;298;298;2015-11-21 08:20;
3;Detlef Drauschke;299;1;299;9999;2015-11-21 08:21;
3;Ralph Schmitz;300;1;300;9999;2015-11-21 08:22;
3;Rainer Schmidt;301;1;301;9999;2015-11-21 08:23;
3;Brigitte Bücker-Biering;302;1;302;9999;2015-11-21 08:24;
3;Susi Vormwalde;303;1;303;9999;2015-11-21 08:25;
3;Johann Knorr;304;1;304;9999;2015-11-21 08:26;
3;marion fromm;305;1;305;9999;2015-11-21 08:27;
