Artikelnr;acc_name;Gesamtnr;row;ausg_nr;beznr_komm;relative_date;quality
26;duesseldorfer_Senf;1;1;1;9999;2016-07-09 09:13;7
26;deti1970;2;1;2;9999;2016-07-09 09:23;7
26;H-G-N;3;1;3;9999;2016-07-09 11:46;14
26;arsnova;4;1;4;9999;2016-07-09 11:57;0
26;Nordwind;5;1;5;9999;2016-07-09 13:11;14
26;spreegurken_gegner;6;1;6;9999;2016-07-10 08:03;14
26;Ichbines1;7;1;7;9999;2016-07-10 08:50;14
